Field=#~Integer~#~50|Field=Line #~String~Line #~71|Field=Name~String~Name~170|Field=Value~String~Value~73|Field=Description~String~Description~202|Field=Quantity~Integer~Quantity~133|Field=Manufacturer 1~String~Manufacturer 1~119|Field=Designator~String~Designator~58|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~186|Field=Manufacturer Lifecycle 1~String~Manufacturer Lifecycle 1~164|Field=Supplier 1~String~Supplier 1~128|Field=Supplier Part Number 1~String~Supplier Part Number 1~159|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~144|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~139|ReportField=Currency~CAD|ReportField=ProductionQuantity~2|ReportField=ProjectFileName~pay-optical-tls2591.PrjPCB|ReportField=ProjectFullPath~C:\Users\Dylan Vogel\Files\Coding Projects\pcbs\prototypes\pay-optical-tsl2591\pay-optical-tls2591.PrjPCB|ReportField=Title~Bill of Materials For BOM Document [pay-optical-tls2591.BomDoc]|ReportField=ReportTime~8:22:38 AM|ReportField=ReportDate~2019-06-18|ReportField=ReportDateTime~2019-06-18 8:22:38 AM|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=TotalQuantity~378|ReportField=TotalActualPrice~343.35|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=PROJ_AUTHOR~Dylan Vogel|ReportField=PROJ_ORG~UTAT SS|ReportField=PROJ_VERSION~1.1|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~2019-06-18|ReportField=CurrentTime~8:11:32 AM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\Dylan Vogel\Files\Coding Projects\pcbs\prototypes\pay-optical-tsl2591\ATMEGA8A.SchDoc|ReportField=DocumentName~ATMEGA8A.SchDoc|ReportField=DocumentNumber~2|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~2019-06-16|ReportField=Organization~|ReportField=ProjectName~pay-optical-tls2591.PrjPCB|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~2|ReportField=SheetTotal~46|ReportField=Time~|ReportField=Title~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~pay-optical-tls2591.BomDoc|ReportField=DataSourceFullPath~C:\Users\Dylan Vogel\Files\Coding Projects\pcbs\prototypes\pay-optical-tsl2591\pay-optical-tls2591.BomDoc|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
11||0402|30K|Resistor|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DAC0402FR-0730KL%26seller%3DDigi-Key%26sku%3DYAG3474CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|R2, R3|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DAC0402FR-0730KL%26seller%3DDigi-Key%26sku%3DYAG3474CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}AC0402FR-0730KL{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DAC0402FR-0730KL%26seller%3DDigi-Key%26sku%3DYAG3474CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}YAG3474CT-ND{URL.TIP}Supplier|0.0295|0.29505
12||0402|100|Resistor|8|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Dale%26mpn%3DCRCW0402100RFKEDHP%26seller%3DDigi-Key%26sku%3D541-100YCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Vishay%20Dale{URL.TIP}Component|R4, R5, R16, R17, R18, R19, R20, R21|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Dale%26mpn%3DCRCW0402100RFKEDHP%26seller%3DDigi-Key%26sku%3D541-100YCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0402100RFKEDHP{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Dale%26mpn%3DCRCW0402100RFKEDHP%26seller%3DDigi-Key%26sku%3D541-100YCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}541-100YCT-ND{URL.TIP}Supplier|0.18508|2.96
13||0402|330|Resistor|38|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DCRGCQ0402F330R%26seller%3DDigi-Key%26sku%3DA129621CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}TE%20Connectivity{URL.TIP}Component|R2, R3, R4, R5, R6, R7, R24_TSL2591_11, R24_TSL2591_12, R24_TSL2591_13, R24_TSL2591_14, R24_TSL2591_21, R24_TSL2591_22, R24_TSL2591_23, R24_TSL2591_24, R24_TSL2591_31, R24_TSL2591_32, R24_TSL2591_33, R24_TSL2591_34, R24_TSL2591_41, R24_TSL2591_42, R24_TSL2591_43, R24_TSL2591_44, R24_TSL2591_51, R24_TSL2591_52, R24_TSL2591_53, R24_TSL2591_54, R24_TSL2591_61, R24_TSL2591_62, R24_TSL2591_63, R24_TSL2591_64, R24_TSL2591_71, R24_TSL2591_72, R24_TSL2591_73, R24_TSL2591_74, R24_TSL2591_81, R24_TSL2591_82, R24_TSL2591_83, R24_TSL2591_84|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DCRGCQ0402F330R%26seller%3DDigi-Key%26sku%3DA129621CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRGCQ0402F330R{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DCRGCQ0402F330R%26seller%3DDigi-Key%26sku%3DA129621CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}A129621CT-ND{URL.TIP}Supplier|0.01207|1.21
14||0402|10000pF|Capacitor|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM155R71H103KA55D%26seller%3DDigi-Key%26sku%3D490-4762-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|C7|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM155R71H103KA55D%26seller%3DDigi-Key%26sku%3D490-4762-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GCM155R71H103KA55D{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM155R71H103KA55D%26seller%3DDigi-Key%26sku%3D490-4762-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-4762-1-ND{URL.TIP}Supplier|0.13411|0.26823
15||0402 25V|220pF|Capacitor|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM155R71H221KA37D%26seller%3DDigi-Key%26sku%3D490-4912-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|C19|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM155R71H221KA37D%26seller%3DDigi-Key%26sku%3D490-4912-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GCM155R71H221KA37D{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM155R71H221KA37D%26seller%3DDigi-Key%26sku%3D490-4912-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-4912-1-ND{URL.TIP}Supplier|0.13411|0.26821
16||0603|1uF|Capacitor|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0603C105K4RACAUTO%26seller%3DDigi-Key%26sku%3D399-17704-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|C8, C16|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0603C105K4RACAUTO%26seller%3DDigi-Key%26sku%3D399-17704-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C0603C105K4RACAUTO{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0603C105K4RACAUTO%26seller%3DDigi-Key%26sku%3D399-17704-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-17704-1-ND{URL.TIP}Supplier|0.22799|0.91197
17||0603|10mOhm|Resistor|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRL0603FR-070R01L%26seller%3DDigi-Key%26sku%3D311-.01QCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|R26|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRL0603FR-070R01L%26seller%3DDigi-Key%26sku%3D311-.01QCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RL0603FR-070R01L{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRL0603FR-070R01L%26seller%3DDigi-Key%26sku%3D311-.01QCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-.01QCT-ND{URL.TIP}Supplier|0.73762|1.48
18||0805|10uF|Capacitor|40|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM21BR70J106KE22K%26seller%3DDigi-Key%26sku%3D490-14361-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|C2, C11_TSL2591_11, C11_TSL2591_12, C11_TSL2591_13, C11_TSL2591_14, C11_TSL2591_21, C11_TSL2591_22, C11_TSL2591_23, C11_TSL2591_24, C11_TSL2591_31, C11_TSL2591_32, C11_TSL2591_33, C11_TSL2591_34, C11_TSL2591_41, C11_TSL2591_42, C11_TSL2591_43, C11_TSL2591_44, C11_TSL2591_51, C11_TSL2591_52, C11_TSL2591_53, C11_TSL2591_54, C11_TSL2591_61, C11_TSL2591_62, C11_TSL2591_63, C11_TSL2591_64, C11_TSL2591_71, C11_TSL2591_72, C11_TSL2591_73, C11_TSL2591_74, C11_TSL2591_81, C11_TSL2591_82, C11_TSL2591_83, C11_TSL2591_84, C12_PEX1, C12_PEX2, C14_I2C_MUX_1, C14_I2C_MUX_2, C14_I2C_MUX_3, C14_I2C_MUX_4, C17|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM21BR70J106KE22K%26seller%3DDigi-Key%26sku%3D490-14361-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GCM21BR70J106KE22K{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM21BR70J106KE22K%26seller%3DDigi-Key%26sku%3D490-14361-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-14361-1-ND{URL.TIP}Supplier|0.23362|23.36
19||ATmega8A-AUR||8-bit AVR Microcontroller, 2.7-5.5V, 16MHz, 8KB Flash, 512 Bytes EEPROM, 1KB SRAM, 32-pin TQFP, Industrial Grade (-40°C to 85°C), Reel|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%2520%252F%2520Atmel%26mpn%3DATMEGA8A-AUR%26seller%3DDigi-Key%26sku%3DATMEGA8A-AURCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Microchip%20%2F%20Atmel{URL.TIP}Component|U1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%2520%252F%2520Atmel%26mpn%3DATMEGA8A-AUR%26seller%3DDigi-Key%26sku%3DATMEGA8A-AURCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ATMEGA8A-AUR{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%2520%252F%2520Atmel%26mpn%3DATMEGA8A-AUR%26seller%3DDigi-Key%26sku%3DATMEGA8A-AURCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}ATMEGA8A-AURCT-ND{URL.TIP}Supplier|2.72|5.44
20||BLUE||Just a generic LED|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DOsram%2520Opto%26mpn%3DLBQ39E-N1OO-35-1%26seller%3DDigi-Key%26sku%3D475-2815-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Osram%20Opto{URL.TIP}Component|D4, D5|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DOsram%2520Opto%26mpn%3DLBQ39E-N1OO-35-1%26seller%3DDigi-Key%26sku%3D475-2815-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}LBQ39E-N1OO-35-1{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DOsram%2520Opto%26mpn%3DLBQ39E-N1OO-35-1%26seller%3DDigi-Key%26sku%3D475-2815-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}475-2815-1-ND{URL.TIP}Supplier|0.60351|2.41
21||CONN 6P 0.1" PROG||Programming interface header|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamtec%26mpn%3DTSW-103-08-G-D%26seller%3DDigi-Key%26sku%3DSAM1036-03-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Samtec{URL.TIP}Component||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamtec%26mpn%3DTSW-103-08-G-D%26seller%3DDigi-Key%26sku%3DSAM1036-03-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}TSW-103-08-G-D{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamtec%26mpn%3DTSW-103-08-G-D%26seller%3DDigi-Key%26sku%3DSAM1036-03-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}SAM1036-03-ND{URL.TIP}Supplier|0.89856|1.8
22||DF13-4P||Header, 4-Pin|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DDF13A-4P-1.25H%252851%2529%26seller%3DDigi-Key%26sku%3DH125779CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Hirose{URL.TIP}Component|LED1, LED2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DDF13A-4P-1.25H%252851%2529%26seller%3DDigi-Key%26sku%3DH125779CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}DF13A-4P-1.25H(51){URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DDF13A-4P-1.25H%252851%2529%26seller%3DDigi-Key%26sku%3DH125779CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}H125779CT-ND{URL.TIP}Supplier|1.33|5.31
23||DF13-4P Housing||LED CONN|4|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DDF13-4S-1.25C%26seller%3DDigi-Key%26sku%3DH2181-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Hirose{URL.TIP}Component||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DDF13-4S-1.25C%26seller%3DDigi-Key%26sku%3DH2181-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}DF13-4S-1.25C{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DDF13-4S-1.25C%26seller%3DDigi-Key%26sku%3DH2181-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}H2181-ND{URL.TIP}Supplier|0.21458|1.72
24||DF13 3" Black Crimped Wire||JUMPER-H9991TR/1852BK/H9991TR 3" |8|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DH4BBG-10103-B8%26seller%3DDigi-Key%26sku%3DH4BBG-10103-B8-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Hirose{URL.TIP}Component||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DH4BBG-10103-B8%26seller%3DDigi-Key%26sku%3DH4BBG-10103-B8-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}H4BBG-10103-B8{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DH4BBG-10103-B8%26seller%3DDigi-Key%26sku%3DH4BBG-10103-B8-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}H4BBG-10103-B8-ND{URL.TIP}Supplier|0.9455|15.13
25||DF13 Crimp||DF13 Crimp|25|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DDF13-2630SCF%26seller%3DDigi-Key%26sku%3DH9992CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Hirose{URL.TIP}Component||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DDF13-2630SCF%26seller%3DDigi-Key%26sku%3DH9992CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}DF13-2630SCF{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHirose%26mpn%3DDF13-2630SCF%26seller%3DDigi-Key%26sku%3DH9992CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}H9992CT-ND{URL.TIP}Supplier|0.05311|2.66
26||GREEN||Just a generic LED|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DOsram%2520Opto%26mpn%3DLTQ39G-Q1OO-25-1%26seller%3DDigi-Key%26sku%3D475-3442-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Osram%20Opto{URL.TIP}Component|D3, D6|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DOsram%2520Opto%26mpn%3DLTQ39G-Q1OO-25-1%26seller%3DDigi-Key%26sku%3D475-3442-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}LTQ39G-Q1OO-25-1{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DOsram%2520Opto%26mpn%3DLTQ39G-Q1OO-25-1%26seller%3DDigi-Key%26sku%3D475-3442-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}475-3442-1-ND{URL.TIP}Supplier|0.63033|2.52
27||Hex Buffer||Hex non-inverting buffer with 3-state outputs. SN74HC365PW.|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DSN74HC365PW%26seller%3DDigi-Key%26sku%3D296-33932-5-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|U1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DSN74HC365PW%26seller%3DDigi-Key%26sku%3D296-33932-5-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SN74HC365PW{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DSN74HC365PW%26seller%3DDigi-Key%26sku%3D296-33932-5-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}296-33932-5-ND{URL.TIP}Supplier|0.8985|1.8
28||INA214CQDCKRQ1||IC CURR SENSE 1 CIRCUIT SC70-6|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DINA214CQDCKRQ1%26seller%3DDigi-Key%26sku%3D296-51151-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|U7|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DINA214CQDCKRQ1%26seller%3DDigi-Key%26sku%3D296-51151-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}INA214CQDCKRQ1{URL.TIP}Manufacturer|Unknown|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DINA214CQDCKRQ1%26seller%3DDigi-Key%26sku%3D296-51151-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}296-51151-1-ND{URL.TIP}Supplier|2.29|4.59
29||LBP4SG||LED BLUE CLEAR SMD BOTTOM ENTRY|32|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DOsram%2520Opto%26mpn%3DLBP4SG-S2U1-35-1%26seller%3DDigi-Key%26sku%3D475-2814-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Osram%20Opto{URL.TIP}Component|D7_TSL2591_11, D7_TSL2591_12, D7_TSL2591_13, D7_TSL2591_14, D7_TSL2591_21, D7_TSL2591_22, D7_TSL2591_23, D7_TSL2591_24, D7_TSL2591_31, D7_TSL2591_32, D7_TSL2591_33, D7_TSL2591_34, D7_TSL2591_41, D7_TSL2591_42, D7_TSL2591_43, D7_TSL2591_44, D7_TSL2591_51, D7_TSL2591_52, D7_TSL2591_53, D7_TSL2591_54, D7_TSL2591_61, D7_TSL2591_62, D7_TSL2591_63, D7_TSL2591_64, D7_TSL2591_71, D7_TSL2591_72, D7_TSL2591_73, D7_TSL2591_74, D7_TSL2591_81, D7_TSL2591_82, D7_TSL2591_83, D7_TSL2591_84|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DOsram%2520Opto%26mpn%3DLBP4SG-S2U1-35-1%26seller%3DDigi-Key%26sku%3D475-2814-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}LBP4SG-S2U1-35-1{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DOsram%2520Opto%26mpn%3DLBP4SG-S2U1-35-1%26seller%3DDigi-Key%26sku%3D475-2814-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}475-2814-1-ND{URL.TIP}Supplier|0.95966|61.42
30||MCP23017-QFN|||2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%26mpn%3DMCP23017-E%252FML%26seller%3DDigi-Key%26sku%3DMCP23017-E%252FML-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Microchip{URL.TIP}Component|U5_PEX1, U5_PEX2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%26mpn%3DMCP23017-E%252FML%26seller%3DDigi-Key%26sku%3DMCP23017-E%252FML-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MCP23017-E%2FML{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%26mpn%3DMCP23017-E%252FML%26seller%3DDigi-Key%26sku%3DMCP23017-E%252FML-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}MCP23017-E%2FML-ND{URL.TIP}Supplier|1.94|7.78
